round,g1,g2,choice,coin_flip,wealth_expected,wealth_actual,realized,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers,eta
594,"(-407.0, -49.0)","(210.5, 0.0)",2,2,66086.25,65914.5,0.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.25
595,"(108.5, 210.5)","(-407.0, 0.0)",1,2,66245.75,66125.0,210.5,210.5,108.5,102.0,159.5,0,1,0,2,0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,1.0,0.0,2.0,0.0,,,,,0.25
596,"(-305.5, -241.5)","(-49.0, 309.5)",2,1,66376.0,66076.0,-49.0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.25
597,"(-49.0, 309.5)","(108.5, 210.5)",2,1,66535.5,66184.5,108.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,210.5,108.5,102.0,159.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
598,"(-305.5, 440.5)","(108.5, 210.5)",2,2,66695.0,66395.0,210.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,210.5,108.5,102.0,159.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
599,"(108.5, 309.5)","(-241.5, 210.5)",1,1,66904.0,66503.5,108.5,309.5,108.5,201.0,209.0,0,1,0,2,0,210.5,-241.5,452.0,-15.5,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
600,"(-407.0, 210.5)","(-49.0, 0.0)",2,1,66879.5,66454.5,-49.0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.25
601,"(-49.0, 440.5)","(108.5, 309.5)",2,1,67088.5,66563.0,108.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,309.5,108.5,201.0,209.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
602,"(-305.5, -241.5)","(-407.0, 108.5)",2,1,66939.25,66156.0,-407.0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.25
603,"(-305.5, -241.5)","(-241.5, 210.5)",2,1,66923.75,65914.5,-241.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.25
604,"(-49.0, 210.5)","(309.5, 0.0)",2,1,67078.5,66224.0,309.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.25
605,"(-49.0, 0.0)","(210.5, 0.0)",2,1,67183.75,66434.5,210.5,0.0,-49.0,49.0,-24.5,0,0,0,0,1,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.25
606,"(108.5, 0.0)","(-407.0, 210.5)",1,2,67238.0,66434.5,0.0,108.5,0.0,108.5,54.25,0,0,0,1,0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.25
607,"(-305.5, 108.5)","(-407.0, -49.0)",1,1,67139.5,66129.0,-305.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.25
608,"(-407.0, 309.5)","(-49.0, 108.5)",2,2,67169.25,66237.5,108.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.25
609,"(108.5, 0.0)","(108.5, 309.5)",2,1,67378.25,66346.0,108.5,108.5,0.0,108.5,54.25,0,0,0,1,0,309.5,108.5,201.0,209.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
610,"(-305.5, -49.0)","(-241.5, 440.5)",2,1,67477.75,66104.5,-241.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.25
611,"(-305.5, 108.5)","(108.5, 210.5)",2,2,67637.25,66315.0,210.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,210.5,108.5,102.0,159.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
612,"(-305.5, 210.5)","(108.5, 0.0)",2,2,67691.5,66315.0,0.0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.25
613,"(-49.0, 108.5)","(-305.5, 309.5)",1,2,67721.25,66423.5,108.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.25
614,"(309.5, 0.0)","(-305.5, 210.5)",1,1,67876.0,66733.0,309.5,309.5,0.0,309.5,154.75,0,0,0,1,0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.25
615,"(-305.5, 309.5)","(-305.5, -241.5)",1,2,67878.0,67042.5,309.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.25
616,"(-305.5, -241.5)","(-407.0, 210.5)",2,2,67779.75,67253.0,210.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.25
617,"(-407.0, -241.5)","(-49.0, 210.5)",2,1,67860.5,67204.0,-49.0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.25
618,"(-407.0, 440.5)","(108.5, 309.5)",2,2,68069.5,67513.5,309.5,440.5,-407.0,847.5,16.75,1,0,0,1,1,309.5,108.5,201.0,209.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
619,"(-49.0, 210.5)","(-49.0, 108.5)",1,1,68150.25,67464.5,-49.0,210.5,-49.0,259.5,80.75,1,0,0,1,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.25
620,"(-49.0, 440.5)","(-241.5, -49.0)",1,2,68346.0,67905.0,440.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.25
621,"(-49.0, 108.5)","(-407.0, 440.5)",1,2,68375.75,68013.5,108.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.25
622,"(-407.0, -49.0)","(-407.0, 108.5)",2,1,68226.5,67606.5,-407.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.25
623,"(-407.0, 108.5)","(-305.5, -49.0)",1,1,68077.25,67199.5,-407.0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.25
624,"(-241.5, 309.5)","(-407.0, 0.0)",1,2,68111.25,67509.0,309.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.25
625,"(-305.5, -241.5)","(210.5, 309.5)",2,1,68371.25,67719.5,210.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,309.5,210.5,99.0,260.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
626,"(-305.5, -241.5)","(-407.0, -305.5)",1,1,68097.75,67414.0,-305.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.25
627,"(-407.0, -241.5)","(-305.5, 440.5)",2,2,68165.25,67854.5,440.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.25
628,"(-305.5, 0.0)","(108.5, 440.5)",2,1,68439.75,67963.0,108.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,440.5,108.5,332.0,274.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
629,"(210.5, 440.5)","(-305.5, 108.5)",1,1,68765.25,68173.5,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
630,"(-241.5, 108.5)","(108.5, 309.5)",2,1,68974.25,68282.0,108.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,309.5,108.5,201.0,209.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
631,"(309.5, 440.5)","(-241.5, 210.5)",1,2,69349.25,68722.5,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,210.5,-241.5,452.0,-15.5,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
632,"(-305.5, 440.5)","(-305.5, -49.0)",1,2,69416.75,69163.0,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.25
633,"(-241.5, 210.5)","(-407.0, 108.5)",1,2,69401.25,69373.5,210.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.25
634,"(-407.0, -241.5)","(108.5, 440.5)",2,2,69675.75,69814.0,440.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,440.5,108.5,332.0,274.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
635,"(-407.0, 440.5)","(108.5, 0.0)",2,2,69730.0,69814.0,0.0,440.5,-407.0,847.5,16.75,1,0,0,1,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.25
636,"(-305.5, -49.0)","(-305.5, -241.5)",1,2,69552.75,69765.0,-49.0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.25
637,"(309.5, 440.5)","(-407.0, 440.5)",1,2,69927.75,70205.5,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,440.5,-407.0,847.5,16.75,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
638,"(210.5, 440.5)","(-407.0, -305.5)",1,1,70253.25,70416.0,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,1.0,0.0,2.0,0.0,,,,,0.25
639,"(-305.5, 210.5)","(108.5, 309.5)",2,1,70462.25,70524.5,108.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,309.5,108.5,201.0,209.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
640,"(-305.5, 309.5)","(210.5, 309.5)",2,1,70722.25,70735.0,210.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,309.5,210.5,99.0,260.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
641,"(-305.5, 108.5)","(-49.0, 440.5)",2,1,70918.0,70686.0,-49.0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.25
642,"(-241.5, 210.5)","(-49.0, 108.5)",2,2,70947.75,70794.5,108.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.25
643,"(-49.0, 309.5)","(-305.5, 210.5)",1,2,71078.0,71104.0,309.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.25
644,"(-241.5, 440.5)","(309.5, 0.0)",2,1,71232.75,71413.5,309.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.25
645,"(-241.5, 0.0)","(-241.5, 108.5)",2,2,71166.25,71522.0,108.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.25
646,"(-241.5, 210.5)","(-49.0, 210.5)",2,2,71247.0,71732.5,210.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.25
647,"(-305.5, 108.5)","(309.5, 440.5)",2,2,71622.0,72173.0,440.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
648,"(-49.0, 0.0)","(210.5, 0.0)",2,1,71727.25,72383.5,210.5,0.0,-49.0,49.0,-24.5,0,0,0,0,1,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.25
649,"(440.5, 0.0)","(-305.5, 309.5)",1,1,71947.5,72824.0,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.25
650,"(-305.5, 0.0)","(108.5, 0.0)",2,1,72001.75,72932.5,108.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.25
651,"(309.5, 440.5)","(-241.5, 440.5)",1,2,72376.75,73373.0,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,440.5,-241.5,682.0,99.5,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
652,"(108.5, 0.0)","(-241.5, 108.5)",1,2,72431.0,73373.0,0.0,108.5,0.0,108.5,54.25,0,0,0,1,0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.25
653,"(-49.0, 108.5)","(210.5, 440.5)",2,1,72756.5,73583.5,210.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,440.5,210.5,230.0,325.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
654,"(-241.5, 210.5)","(-407.0, 440.5)",2,2,72773.25,74024.0,440.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.25
655,"(-305.5, 210.5)","(108.5, 309.5)",2,1,72982.25,74132.5,108.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,309.5,108.5,201.0,209.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
656,"(-49.0, 309.5)","(-241.5, 0.0)",1,1,73112.5,74083.5,-49.0,309.5,-49.0,358.5,130.25,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.25
657,"(-305.5, 108.5)","(210.5, 440.5)",2,2,73438.0,74524.0,440.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,440.5,210.5,230.0,325.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
658,"(309.5, 0.0)","(-407.0, 309.5)",1,2,73592.75,74524.0,0.0,309.5,0.0,309.5,154.75,0,0,0,1,0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.25
659,"(-407.0, 210.5)","(-241.5, -49.0)",1,1,73494.5,74117.0,-407.0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.25
660,"(-407.0, 440.5)","(-241.5, 309.5)",2,2,73528.5,74426.5,309.5,440.5,-407.0,847.5,16.75,1,0,0,1,1,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.25
661,"(-49.0, 440.5)","(-407.0, 440.5)",1,2,73724.25,74867.0,440.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.25
662,"(-305.5, 440.5)","(-49.0, 440.5)",2,2,73920.0,75307.5,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.25
663,"(-241.5, 108.5)","(-49.0, 108.5)",2,1,73949.75,75258.5,-49.0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.25
664,"(-305.5, 108.5)","(-407.0, 440.5)",2,1,73966.5,74851.5,-407.0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.25
665,"(-241.5, 0.0)","(210.5, 0.0)",2,1,74071.75,75062.0,210.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.25
666,"(-241.5, 210.5)","(-49.0, 309.5)",2,2,74202.0,75371.5,309.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.25
667,"(-241.5, 108.5)","(-305.5, 309.5)",2,1,74204.0,75066.0,-305.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.25
668,"(-407.0, 108.5)","(309.5, 0.0)",2,2,74358.75,75066.0,0.0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.25
669,"(-407.0, -305.5)","(-49.0, 108.5)",2,2,74388.5,75174.5,108.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.25
670,"(-305.5, 440.5)","(-305.5, -241.5)",1,1,74456.0,74869.0,-305.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.25
671,"(210.5, 440.5)","(-407.0, 210.5)",1,2,74781.5,75309.5,440.5,440.5,210.5,230.0,325.5,0,1,0,2,0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
672,"(309.5, 0.0)","(-49.0, 440.5)",2,2,74977.25,75750.0,440.5,309.5,0.0,309.5,154.75,0,0,0,1,0,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.25
673,"(-305.5, 210.5)","(210.5, 0.0)",2,1,75082.5,75960.5,210.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.25
674,"(-241.5, 108.5)","(210.5, 309.5)",2,2,75342.5,76270.0,309.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,309.5,210.5,99.0,260.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
675,"(309.5, 0.0)","(-305.5, 210.5)",1,2,75497.25,76270.0,0.0,309.5,0.0,309.5,154.75,0,0,0,1,0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.25
676,"(108.5, 309.5)","(-407.0, 440.5)",1,2,75706.25,76579.5,309.5,309.5,108.5,201.0,209.0,0,1,0,2,0,440.5,-407.0,847.5,16.75,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
677,"(-241.5, 0.0)","(-241.5, 210.5)",2,2,75690.75,76790.0,210.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.25
678,"(-407.0, -241.5)","(108.5, 440.5)",2,1,75965.25,76898.5,108.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,440.5,108.5,332.0,274.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
679,"(-241.5, 309.5)","(-305.5, 0.0)",1,1,75999.25,76657.0,-241.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.25
680,"(-241.5, 309.5)","(-407.0, 0.0)",1,1,76033.25,76415.5,-241.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.25
681,"(-305.5, 309.5)","(108.5, 440.5)",2,2,76307.75,76856.0,440.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,440.5,108.5,332.0,274.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
682,"(108.5, 0.0)","(-241.5, 309.5)",1,1,76362.0,76964.5,108.5,108.5,0.0,108.5,54.25,0,0,0,1,0,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.25
683,"(-49.0, 210.5)","(210.5, 440.5)",2,1,76687.5,77175.0,210.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,440.5,210.5,230.0,325.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
684,"(-407.0, 309.5)","(-407.0, 210.5)",1,2,76638.75,77484.5,309.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.25
685,"(-305.5, 108.5)","(-305.5, 440.5)",2,1,76706.25,77179.0,-305.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.25
686,"(-407.0, 0.0)","(108.5, 210.5)",2,2,76865.75,77389.5,210.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,210.5,108.5,102.0,159.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
687,"(-305.5, 210.5)","(-407.0, 309.5)",1,2,76818.25,77600.0,210.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.25
688,"(-407.0, 108.5)","(-407.0, 210.5)",2,2,76720.0,77810.5,210.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.25
689,"(-49.0, 108.5)","(-305.5, 108.5)",1,2,76749.75,77919.0,108.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.25
690,"(-407.0, 210.5)","(210.5, 309.5)",2,1,77009.75,78129.5,210.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,309.5,210.5,99.0,260.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
691,"(-49.0, 440.5)","(-241.5, 440.5)",1,2,77205.5,78570.0,440.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.25
692,"(108.5, 309.5)","(-241.5, 309.5)",1,1,77414.5,78678.5,108.5,309.5,108.5,201.0,209.0,0,1,0,2,0,309.5,-241.5,551.0,34.0,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
693,"(-49.0, 440.5)","(-305.5, -241.5)",1,2,77610.25,79119.0,440.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.25
694,"(-241.5, 210.5)","(440.5, 0.0)",2,1,77830.5,79559.5,440.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.25
695,"(-241.5, 108.5)","(-305.5, 0.0)",1,2,77764.0,79668.0,108.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.25
696,"(-241.5, 210.5)","(309.5, 0.0)",2,1,77918.75,79977.5,309.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.25
697,"(-305.5, -49.0)","(210.5, 0.0)",2,1,78024.0,80188.0,210.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.25
698,"(-305.5, 440.5)","(-241.5, 0.0)",1,1,78091.5,79882.5,-305.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.25
699,"(-407.0, 0.0)","(-241.5, 210.5)",2,2,78076.0,80093.0,210.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.25
700,"(-305.5, 309.5)","(-241.5, 440.5)",2,1,78175.5,79851.5,-241.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.25
701,"(-49.0, 108.5)","(-241.5, 0.0)",1,2,78205.25,79960.0,108.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.25
702,"(108.5, 309.5)","(-407.0, 108.5)",1,2,78414.25,80269.5,309.5,309.5,108.5,201.0,209.0,0,1,0,2,0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
703,"(108.5, 0.0)","(-407.0, 309.5)",1,2,78468.5,80269.5,0.0,108.5,0.0,108.5,54.25,0,0,0,1,0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.25
704,"(-241.5, 210.5)","(-49.0, 0.0)",1,2,78453.0,80480.0,210.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.25
705,"(-407.0, 0.0)","(108.5, 0.0)",2,1,78507.25,80588.5,108.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.25
706,"(-407.0, 108.5)","(108.5, 309.5)",2,1,78716.25,80697.0,108.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,309.5,108.5,201.0,209.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
707,"(-407.0, 0.0)","(210.5, 0.0)",2,1,78821.5,80907.5,210.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.25
708,"(-407.0, -305.5)","(-49.0, 0.0)",2,1,78797.0,80858.5,-49.0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.25
709,"(440.5, 0.0)","(108.5, 0.0)",1,2,79017.25,80858.5,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.25
710,"(440.5, 0.0)","(210.5, 309.5)",2,2,79277.25,81168.0,309.5,440.5,0.0,440.5,220.25,0,0,0,1,0,309.5,210.5,99.0,260.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
711,"(-407.0, 108.5)","(-305.5, 210.5)",2,1,79229.75,80862.5,-305.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.25
712,"(210.5, 440.5)","(108.5, 309.5)",1,1,79555.25,81073.0,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.25
