round,g1_a,g1_b,g2_a,g2_b,ee_choice,coin_flip,realized,wealth_expected,wealth_actual,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers
863,0.583,0.649,0.427,1.739,2,1,0.427,3.5300047173587767e+96,2.2764999836638636e+69,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1
864,1.739,2.164,0.427,1.739,1,2,2.164,6.888804205925653e+96,4.9263459646486014e+69,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1
865,0.583,0.649,1.184,1.739,2,1,1.184,1.0067987346960343e+97,5.832793622143944e+69,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0
866,1.006,1.739,1.184,2.164,2,1,1.184,1.6853810818811614e+97,6.906027648618429e+69,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0
867,0.841,1.006,1.739,2.164,2,1,1.739,3.289021181291087e+97,1.200958208094745e+70,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0
868,0.583,1.184,0.649,0.841,1,2,1.184,2.905850213670675e+97,1.421934518384178e+70,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2
869,0.583,1.739,0.427,2.164,1,1,0.583,3.373692098071654e+97,8.289878242179757e+69,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1
870,1.006,2.164,0.649,1.006,1,1,1.006,5.347301975443572e+97,8.339617511632836e+69,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1
871,0.583,1.446,1.184,1.446,2,1,1.184,7.031702097708297e+97,9.874107133773277e+69,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0
872,0.841,1.184,0.841,1.006,1,2,1.184,7.11959837392965e+97,1.169094284638756e+70,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1
873,0.583,1.184,0.583,1.446,2,2,1.446,7.22283255035163e+97,1.6905103355876412e+70,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1
874,0.427,0.649,1.006,2.164,2,1,1.006,1.1448189592307332e+98,1.700653397601167e+70,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0
875,0.427,1.446,0.427,2.164,2,1,0.427,1.483112961683415e+98,7.261790007756983e+69,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1
876,0.427,0.583,1.006,1.446,2,1,1.006,1.8182964910238667e+98,7.305360747803524e+69,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0
877,0.649,0.841,1.446,1.739,2,2,1.739,2.8956371619555077e+98,1.270402234043033e+70,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0
878,1.446,2.164,1.006,1.446,1,2,2.164,5.226625077329692e+98,2.7491504344691234e+70,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0
879,0.427,1.184,0.583,0.649,1,2,1.184,4.210046499789067e+98,3.254994114411442e+70,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2
880,0.427,1.006,0.427,1.184,2,1,0.427,3.3911924555800934e+98,1.3898824868536857e+70,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1
881,0.583,1.739,0.583,0.841,1,2,1.739,3.9371744409284884e+98,2.4170056446385598e+70,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2
882,0.583,1.006,0.427,1.446,2,1,0.427,3.6871638639295295e+98,1.032061410260665e+70,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1
883,1.184,1.739,0.649,0.841,1,1,1.184,5.3887899871330074e+98,1.2219607097486273e+70,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2
884,0.427,0.841,1.446,1.739,2,1,1.446,8.581648054509315e+98,1.766955186296515e+70,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0
885,0.427,1.739,0.583,1.446,2,1,0.583,8.706081951299699e+98,1.0301348736108681e+70,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1
886,0.841,1.184,0.427,1.184,1,1,0.841,8.814907975690945e+98,8.6634342870674e+69,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1
887,1.006,1.739,0.583,2.164,1,1,1.006,1.2098461196635822e+99,8.715414892789806e+69,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1
888,0.841,1.006,0.841,2.164,2,2,2.164,1.817793794794532e+99,1.886015782799714e+70,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1
889,0.841,1.184,0.649,1.006,1,2,1.184,1.8405162172294636e+99,2.2330426868348612e+70,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1
890,0.583,1.739,0.427,2.164,1,1,0.583,2.1368393282034073e+99,1.301863886424724e+70,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1
891,0.427,0.841,1.006,1.184,2,1,1.006,2.339839064382731e+99,1.3096750697432723e+70,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0
892,1.739,2.164,0.427,1.184,1,2,2.164,4.566195934142901e+99,2.834136850924442e+70,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1
893,0.649,1.184,0.427,0.583,1,1,0.649,4.1849185736419684e+99,1.839354816249963e+70,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2
894,1.006,1.446,1.446,1.739,2,1,1.446,6.664482828524835e+99,2.6597070642974464e+70,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0
895,0.649,1.446,0.427,1.446,1,1,0.649,6.981045762879764e+99,1.7261498847290426e+70,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1
896,0.427,0.583,1.446,1.739,2,1,1.446,1.1117315377386024e+100,2.4960127333181957e+70,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0
897,0.583,1.739,0.649,2.164,2,2,2.164,1.5636504078293443e+100,5.4013715549005756e+70,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1
898,1.006,1.446,1.006,1.184,1,2,1.446,1.917035399998776e+100,7.810383268386232e+70,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0
899,0.649,1.446,0.649,1.184,1,1,0.649,2.0080945814987178e+100,5.068938741182665e+70,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1
900,1.006,1.739,0.649,0.841,1,2,1.739,2.75610981310699e+100,8.814884470916655e+70,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2
901,0.583,2.164,0.649,1.446,1,1,0.583,3.785516828302451e+100,5.139077646544409e+70,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1
902,1.446,2.164,0.841,1.446,1,1,1.446,6.832857875085925e+100,7.431106276903215e+70,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1
903,0.841,1.446,0.841,1.006,1,1,0.841,7.813372980160756e+100,6.249560378875604e+70,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1
904,0.649,0.841,0.427,0.841,1,1,0.649,5.8209628702197626e+100,4.055964685890267e+70,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2
905,1.739,2.164,0.583,2.164,1,2,2.164,1.1359609041233869e+101,8.777107580266538e+70,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1
906,0.649,1.446,0.427,0.583,1,2,1.446,1.1899190470692476e+101,1.2691697561065415e+71,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2
907,1.006,1.446,0.841,1.006,1,2,1.446,1.4588407517068975e+101,1.835219467330059e+71,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1
908,1.184,1.739,1.184,1.446,1,1,1.184,2.1320957586196308e+101,2.1728998493187897e+71,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0
909,0.841,2.164,1.184,1.446,1,1,0.841,3.203473877325995e+101,1.8274087732771022e+71,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0
910,0.427,0.583,0.841,2.164,2,2,2.164,4.813219500682308e+101,3.954512585371649e+71,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1
911,0.427,0.841,1.184,1.739,2,2,1.739,7.034520300247192e+101,6.876897385961298e+71,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0
912,0.583,0.841,0.649,1.446,2,2,1.446,7.368660014508933e+101,9.943993620100037e+71,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1
913,0.649,1.006,0.427,0.583,1,1,0.649,6.097566162006142e+101,6.453651859444924e+71,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2
914,0.583,0.649,1.739,2.164,2,2,2.164,1.1899400365154987e+102,1.3965702623838817e+72,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0
915,0.583,1.184,0.841,1.184,2,2,1.184,1.2048142869719424e+102,1.6535391906625158e+72,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1
916,1.184,2.164,0.583,1.739,1,2,2.164,2.0168591163910315e+102,3.578258808593684e+72,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1
917,0.583,1.006,0.583,0.649,1,2,1.006,1.6023945679726745e+102,3.599728361445246e+72,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2
918,1.184,1.739,0.583,2.164,1,2,1.739,2.3418996610920636e+102,6.259927620553283e+72,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1
919,0.649,1.006,1.446,2.164,2,2,2.164,4.227128888271175e+102,1.3546483370877305e+73,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0
920,0.649,2.164,0.649,0.841,1,2,2.164,5.945456781353408e+102,2.931459001457849e+73,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2
921,1.184,1.739,0.583,2.164,1,1,1.184,8.689285085948006e+102,3.470847457726093e+73,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1
922,0.841,1.006,0.427,1.006,1,1,0.841,8.024554776872984e+102,2.918982711947644e+73,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1
923,0.427,0.649,0.427,1.006,2,1,0.427,5.749593497629493e+102,1.2464056180016441e+73,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1
924,1.006,2.164,0.841,1.739,1,1,1.006,9.113105693742746e+102,1.253884051709654e+73,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1
925,0.427,0.649,0.649,0.841,2,1,0.649,6.789263741838346e+102,8.137707495595654e+72,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2
926,0.427,2.164,0.427,0.583,1,2,2.164,8.795491177551578e+102,1.7609999020468996e+73,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2
927,0.841,1.006,0.649,0.841,1,1,0.841,8.122636102468882e+102,1.4810009176214426e+73,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2
928,1.446,1.739,0.649,2.164,1,2,1.739,1.2935297993181694e+103,2.575460595743689e+73,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1
929,0.427,1.446,1.006,1.739,2,1,1.006,1.7753696495641875e+103,2.5909133593181512e+73,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0
930,1.184,1.446,0.649,1.446,1,1,1.184,2.3346110891769064e+103,3.0676414174326907e+73,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1
931,0.583,1.739,0.583,2.164,2,1,0.583,3.2065883309844806e+103,1.7884349463632586e+73,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1
932,0.841,1.446,0.649,2.164,2,2,2.164,4.510066487529672e+103,3.870173223930092e+73,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1
933,0.427,1.184,0.427,0.583,1,1,0.427,3.632858555705151e+103,1.6525639666181493e+73,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2
934,1.006,2.164,0.649,1.446,1,2,2.164,5.7580808107926644e+103,3.576148423761675e+73,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1
935,0.583,1.184,0.427,0.583,1,1,0.583,5.0872643963353186e+103,2.0848945310530564e+73,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2
936,0.583,2.164,1.446,2.164,2,2,2.164,9.182512235385251e+103,4.5117117651988144e+73,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0
937,1.739,2.164,0.427,1.006,1,2,2.164,1.791967262735432e+104,9.763344259890235e+73,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1
938,1.006,1.446,1.184,2.164,2,1,1.184,2.9997531978191135e+104,1.1559799603710037e+74,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0
939,1.184,2.164,0.583,1.446,1,2,2.164,5.0215868531491956e+104,2.501540634242852e+74,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1
940,1.006,1.446,0.649,0.841,1,2,1.446,6.156465481960913e+104,3.617227757115164e+74,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2
941,0.649,1.006,1.006,1.184,2,1,1.006,6.7413297027472e+104,3.638931123657855e+74,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0
942,0.649,1.739,0.649,1.006,1,2,1.739,8.049147665080157e+104,6.328101224041011e+74,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1
943,0.841,1.446,0.583,0.649,1,2,1.446,9.204200355019159e+104,9.1504343699633e+74,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2
944,0.583,0.649,0.427,0.841,1,1,0.583,5.669787418691802e+104,5.334703237688604e+74,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2
945,1.006,1.184,0.427,1.006,1,1,1.006,6.208417223467524e+104,5.366711457114736e+74,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1
946,1.446,2.164,0.841,1.446,1,2,2.164,1.1206193088358881e+105,1.161356359319629e+75,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1
947,0.583,2.164,0.427,0.649,1,2,2.164,1.5391706206860923e+105,2.5131751615676775e+75,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2
948,0.649,1.446,0.427,0.841,1,1,0.649,1.6122812251686814e+105,1.6310506798574228e+75,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2
949,0.583,1.446,0.427,1.184,1,1,0.583,1.6356593029336272e+105,9.509025463568775e+74,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1
950,0.583,0.649,0.841,1.739,2,2,1.739,2.1100005007843792e+105,1.65361952811461e+75,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1
951,0.427,1.184,0.427,1.446,2,2,1.446,1.976015468984571e+105,2.391133837653726e+75,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1
952,1.446,2.164,0.649,1.184,1,2,2.164,3.566707921517151e+105,5.174413624682663e+75,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1
953,1.446,2.164,0.583,1.739,1,1,1.446,6.437907798338458e+105,7.48220210129113e+75,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1
954,0.427,0.649,0.427,0.583,1,2,0.649,3.463594395506091e+105,4.855949163737944e+75,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2
955,0.841,1.739,0.583,0.841,1,1,0.841,4.4680367702028575e+105,4.0838532467036106e+75,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2
956,1.006,1.184,0.427,0.841,1,2,1.184,4.892500263372129e+105,4.835282244097074e+75,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2
957,0.427,1.006,0.583,0.841,2,2,0.841,3.483460187520956e+105,4.06647236728564e+75,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2
958,0.841,1.184,0.841,2.164,2,2,2.164,5.233898931750236e+105,8.799846202806125e+75,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1
959,0.427,0.583,0.841,1.739,2,1,0.841,6.751729621957805e+105,7.40067065655995e+75,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1
960,0.427,1.446,0.841,1.184,2,2,1.184,6.836126242232277e+105,8.762394057366981e+75,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1
961,0.649,1.184,0.583,1.446,2,1,0.583,6.935250072744645e+105,5.10847573544495e+75,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1
962,0.583,0.841,0.583,0.649,1,1,0.583,4.937898051794187e+105,2.9782413537644055e+75,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2
963,0.841,1.446,0.427,0.841,1,1,0.841,5.646486422226653e+105,2.504700978515865e+75,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2
964,0.427,0.649,1.184,1.446,2,1,1.184,7.425129645228048e+105,2.965565958562784e+75,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0
965,0.427,0.649,1.446,1.739,2,2,1.739,1.1824518960025667e+106,5.157119201940682e+75,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0
966,0.649,1.446,0.841,1.184,2,2,1.184,1.1972325447025988e+106,6.1060291350977674e+75,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1
967,0.583,1.006,1.739,2.164,2,1,1.739,2.3363993109871217e+106,1.0618384665935018e+76,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0
968,0.841,1.184,1.446,1.739,2,2,1.739,3.720715902746992e+106,1.8465370934060996e+76,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0
969,0.649,1.739,0.841,1.739,2,2,1.739,4.7997235145436195e+106,3.211128005433207e+76,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1
970,0.583,1.184,0.583,0.841,1,1,0.583,4.240555725099288e+106,1.87208762716756e+76,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2
971,0.583,1.739,1.006,2.164,2,1,1.006,6.721280824282371e+106,1.8833201529305653e+76,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0
