round,g1,g2,choice,coin_flip,wealth_expected,wealth_actual,realized,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers,eta
473,"(-305.5, -49.0)","(-407.0, 309.5)",2,1,54552.75,47749.0,-407.0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.5
474,"(-407.0, 309.5)","(-305.5, 440.5)",2,2,54620.25,48189.5,440.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.5
475,"(-305.5, -241.5)","(-305.5, 440.5)",2,2,54687.75,48630.0,440.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.5
476,"(-241.5, 440.5)","(-407.0, 108.5)",1,2,54787.25,49070.5,440.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.5
477,"(-305.5, 309.5)","(108.5, 0.0)",2,1,54841.5,49179.0,108.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.5
478,"(-407.0, 309.5)","(309.5, 440.5)",2,2,55216.5,49619.5,440.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
479,"(-241.5, 210.5)","(210.5, 440.5)",2,2,55542.0,50060.0,440.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
480,"(-305.5, 309.5)","(-305.5, 440.5)",2,2,55609.5,50500.5,440.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.5
481,"(-305.5, 309.5)","(-241.5, 0.0)",1,1,55611.5,50195.0,-305.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.5
482,"(-49.0, 210.5)","(108.5, 0.0)",1,2,55692.25,50405.5,210.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.5
483,"(440.5, 0.0)","(-241.5, 440.5)",1,2,55912.5,50405.5,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.5
484,"(-241.5, 440.5)","(-241.5, -49.0)",1,1,56012.0,50164.0,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.5
485,"(-49.0, 309.5)","(-49.0, 440.5)",2,2,56207.75,50604.5,440.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.5
486,"(-49.0, 309.5)","(-49.0, 210.5)",1,1,56338.0,50555.5,-49.0,309.5,-49.0,358.5,130.25,1,0,0,1,1,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.5
487,"(440.5, 0.0)","(-407.0, -49.0)",1,2,56558.25,50555.5,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.5
488,"(-407.0, 309.5)","(-49.0, 309.5)",2,1,56688.5,50506.5,-49.0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.5
489,"(-305.5, -49.0)","(-241.5, 108.5)",2,2,56622.0,50615.0,108.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.5
490,"(440.5, 0.0)","(-241.5, 0.0)",1,1,56842.25,51055.5,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.5
491,"(108.5, 309.5)","(210.5, 440.5)",2,1,57167.75,51266.0,210.5,309.5,108.5,201.0,209.0,0,1,0,2,0,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.5
492,"(309.5, 0.0)","(-305.5, 210.5)",1,2,57322.5,51266.0,0.0,309.5,0.0,309.5,154.75,0,0,0,1,0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.5
493,"(-241.5, 309.5)","(-407.0, -241.5)",1,1,57356.5,51024.5,-241.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.5
494,"(-49.0, 108.5)","(-407.0, 309.5)",1,2,57386.25,51133.0,108.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.5
495,"(108.5, 309.5)","(-305.5, -49.0)",1,1,57595.25,51241.5,108.5,309.5,108.5,201.0,209.0,0,1,0,2,0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0,0.5
496,"(-305.5, -241.5)","(-407.0, -241.5)",1,2,57321.75,51000.0,-241.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.5
497,"(-407.0, -49.0)","(-407.0, 440.5)",2,1,57338.5,50593.0,-407.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.5
498,"(-407.0, -49.0)","(-407.0, 309.5)",2,1,57289.75,50186.0,-407.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.5
499,"(210.5, 309.5)","(-407.0, 108.5)",1,2,57549.75,50495.5,309.5,309.5,210.5,99.0,260.0,0,1,0,2,0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
500,"(108.5, 210.5)","(-305.5, 309.5)",1,2,57709.25,50706.0,210.5,210.5,108.5,102.0,159.5,0,1,0,2,0,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
501,"(-241.5, -49.0)","(-305.5, -49.0)",1,1,57564.0,50464.5,-241.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.5
502,"(-241.5, 108.5)","(-305.5, 210.5)",2,2,57516.5,50675.0,210.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.5
503,"(-241.5, 210.5)","(309.5, 440.5)",2,1,57891.5,50984.5,309.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
504,"(-305.5, 440.5)","(-305.5, 210.5)",1,2,57959.0,51425.0,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.5
505,"(-241.5, 309.5)","(-241.5, 0.0)",1,1,57993.0,51183.5,-241.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.5
506,"(-241.5, 210.5)","(-305.5, 309.5)",2,2,57995.0,51493.0,309.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.5
507,"(-407.0, -305.5)","(210.5, 0.0)",2,1,58100.25,51703.5,210.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.5
508,"(309.5, 440.5)","(-49.0, 309.5)",1,1,58475.25,52013.0,309.5,440.5,309.5,131.0,375.0,0,1,0,2,0,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
509,"(-241.5, 309.5)","(-305.5, 440.5)",2,1,58542.75,51707.5,-305.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.5
510,"(-305.5, 309.5)","(108.5, 0.0)",2,2,58597.0,51707.5,0.0,309.5,-305.5,615.0,2.0,1,0,0,1,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.5
511,"(-241.5, 440.5)","(-49.0, 0.0)",1,1,58696.5,51466.0,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.5
512,"(210.5, 0.0)","(-49.0, 210.5)",1,2,58801.75,51466.0,0.0,210.5,0.0,210.5,105.25,0,0,0,1,0,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.5
513,"(-49.0, 309.5)","(-407.0, 0.0)",1,1,58932.0,51417.0,-49.0,309.5,-49.0,358.5,130.25,1,0,0,1,1,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.5
514,"(-407.0, 309.5)","(-305.5, 440.5)",2,1,58999.5,51111.5,-305.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.5
515,"(108.5, 210.5)","(-241.5, 210.5)",1,2,59159.0,51322.0,210.5,210.5,108.5,102.0,159.5,0,1,0,2,0,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
516,"(-407.0, 440.5)","(-305.5, 210.5)",1,2,59175.75,51762.5,440.5,440.5,-407.0,847.5,16.75,1,0,0,1,1,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.5
517,"(108.5, 210.5)","(108.5, 309.5)",2,2,59384.75,52072.0,309.5,210.5,108.5,102.0,159.5,0,1,0,2,0,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.5
518,"(-49.0, 210.5)","(-49.0, 309.5)",2,1,59515.0,52023.0,-49.0,210.5,-49.0,259.5,80.75,1,0,0,1,1,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.5
519,"(-407.0, 210.5)","(-49.0, 0.0)",2,1,59490.5,51974.0,-49.0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.5
520,"(-241.5, 0.0)","(-407.0, 210.5)",2,1,59392.25,51567.0,-407.0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.5
521,"(-305.5, 108.5)","(108.5, 440.5)",2,2,59666.75,52007.5,440.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
522,"(-407.0, -49.0)","(309.5, 0.0)",2,2,59821.5,52007.5,0.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.5
523,"(210.5, 0.0)","(-407.0, 309.5)",1,2,59926.75,52007.5,0.0,210.5,0.0,210.5,105.25,0,0,0,1,0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.5
524,"(-305.5, 440.5)","(440.5, 0.0)",2,2,60147.0,52007.5,0.0,440.5,-305.5,746.0,67.5,1,0,0,1,1,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.5
525,"(-407.0, 108.5)","(108.5, 440.5)",2,2,60421.5,52448.0,440.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
526,"(-49.0, 210.5)","(309.5, 0.0)",2,2,60576.25,52448.0,0.0,210.5,-49.0,259.5,80.75,1,0,0,1,1,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.5
527,"(210.5, 440.5)","(-49.0, 210.5)",1,1,60901.75,52658.5,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
528,"(108.5, 210.5)","(210.5, 440.5)",2,2,61227.25,53099.0,440.5,210.5,108.5,102.0,159.5,0,1,0,2,0,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.5
529,"(-407.0, -305.5)","(-407.0, -241.5)",2,2,60903.0,52857.5,-241.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.5
530,"(-305.5, -49.0)","(-241.5, 440.5)",2,2,61002.5,53298.0,440.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.5
531,"(-407.0, -241.5)","(-305.5, 309.5)",2,2,61004.5,53607.5,309.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.5
532,"(-241.5, 108.5)","(-241.5, -49.0)",1,1,60938.0,53366.0,-241.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.5
533,"(-407.0, -241.5)","(-305.5, -49.0)",2,2,60760.75,53317.0,-49.0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.5
534,"(-241.5, 108.5)","(309.5, 0.0)",2,1,60915.5,53626.5,309.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.5
535,"(210.5, 309.5)","(-305.5, -49.0)",1,2,61175.5,53936.0,309.5,309.5,210.5,99.0,260.0,0,1,0,2,0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0,0.5
536,"(-241.5, 440.5)","(-49.0, 309.5)",2,1,61305.75,53887.0,-49.0,440.5,-241.5,682.0,99.5,1,0,0,1,1,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.5
537,"(108.5, 210.5)","(-49.0, 0.0)",1,2,61465.25,54097.5,210.5,210.5,108.5,102.0,159.5,0,1,0,2,0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,1.0,0.0,2.0,0.0,0.5
538,"(-49.0, 108.5)","(-241.5, 210.5)",1,2,61495.0,54206.0,108.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.5
539,"(309.5, 440.5)","(-49.0, 0.0)",1,2,61870.0,54646.5,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,1.0,0.0,2.0,0.0,0.5
540,"(-407.0, 210.5)","(108.5, 309.5)",2,2,62079.0,54956.0,309.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
541,"(-49.0, 0.0)","(108.5, 0.0)",2,2,62133.25,54956.0,0.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.5
542,"(-49.0, 108.5)","(210.5, 440.5)",2,2,62458.75,55396.5,440.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
543,"(-407.0, -305.5)","(210.5, 309.5)",2,1,62718.75,55607.0,210.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
544,"(108.5, 0.0)","(-305.5, 108.5)",1,1,62773.0,55715.5,108.5,108.5,0.0,108.5,54.25,0,0,0,1,0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.5
545,"(-407.0, -305.5)","(-49.0, 309.5)",2,2,62903.25,56025.0,309.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.5
546,"(-305.5, 309.5)","(-407.0, 108.5)",1,1,62905.25,55719.5,-305.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.5
547,"(108.5, 0.0)","(-407.0, -49.0)",1,2,62959.5,55719.5,0.0,108.5,0.0,108.5,54.25,0,0,0,1,0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.5
548,"(108.5, 309.5)","(-407.0, -241.5)",1,1,63168.5,55828.0,108.5,309.5,108.5,201.0,209.0,0,1,0,2,0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0,0.5
549,"(-241.5, 210.5)","(-407.0, -305.5)",1,1,63153.0,55586.5,-241.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.5
550,"(-305.5, -49.0)","(-305.5, 0.0)",2,2,63000.25,55586.5,0.0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.5
551,"(-241.5, -49.0)","(-241.5, 210.5)",2,1,62984.75,55345.0,-241.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.5
552,"(-407.0, -305.5)","(108.5, 309.5)",2,2,63193.75,55654.5,309.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
553,"(108.5, 0.0)","(210.5, 440.5)",2,2,63519.25,56095.0,440.5,108.5,0.0,108.5,54.25,0,0,0,1,0,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
554,"(-49.0, 108.5)","(-407.0, 0.0)",1,1,63549.0,56046.0,-49.0,108.5,-49.0,157.5,29.75,1,0,0,1,1,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.5
555,"(-49.0, 108.5)","(-407.0, -241.5)",1,2,63578.75,56154.5,108.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.5
556,"(-49.0, 0.0)","(-407.0, -241.5)",1,2,63554.25,56154.5,0.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.5
557,"(-241.5, -49.0)","(-305.5, -241.5)",1,2,63409.0,56105.5,-49.0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.5
558,"(108.5, 0.0)","(-241.5, 440.5)",2,1,63508.5,55864.0,-241.5,108.5,0.0,108.5,54.25,0,0,0,1,0,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.5
559,"(309.5, 440.5)","(-241.5, 108.5)",1,1,63883.5,56173.5,309.5,440.5,309.5,131.0,375.0,0,1,0,2,0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
560,"(-241.5, 108.5)","(108.5, 210.5)",2,1,64043.0,56282.0,108.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
561,"(309.5, 440.5)","(-407.0, -241.5)",1,1,64418.0,56591.5,309.5,440.5,309.5,131.0,375.0,0,1,0,2,0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0,0.5
562,"(210.5, 440.5)","(-407.0, 210.5)",1,1,64743.5,56802.0,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
563,"(108.5, 440.5)","(210.5, 309.5)",1,1,65018.0,56910.5,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.5
564,"(-305.5, -49.0)","(-49.0, 440.5)",2,2,65213.75,57351.0,440.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.5
565,"(-241.5, 440.5)","(-241.5, 210.5)",1,2,65313.25,57791.5,440.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.5
566,"(-305.5, -49.0)","(108.5, 0.0)",2,2,65367.5,57791.5,0.0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.5
567,"(-241.5, -49.0)","(-241.5, 309.5)",2,1,65401.5,57550.0,-241.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.5
568,"(-305.5, -49.0)","(-49.0, 440.5)",2,2,65597.25,57990.5,440.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.5
569,"(-49.0, 0.0)","(-407.0, 309.5)",1,2,65572.75,57990.5,0.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.5
570,"(-305.5, 210.5)","(-407.0, 440.5)",2,1,65589.5,57583.5,-407.0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.5
571,"(-305.5, -241.5)","(-305.5, -49.0)",2,1,65412.25,57278.0,-305.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.5
572,"(309.5, 440.5)","(-241.5, 0.0)",1,1,65787.25,57587.5,309.5,440.5,309.5,131.0,375.0,0,1,0,2,0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,1.0,0.0,2.0,0.0,0.5
573,"(-49.0, 440.5)","(-407.0, -305.5)",1,1,65983.0,57538.5,-49.0,440.5,-49.0,489.5,195.75,1,0,0,1,1,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.5
574,"(-407.0, 108.5)","(-305.5, 0.0)",1,2,65833.75,57647.0,108.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.5
575,"(-241.5, 108.5)","(-49.0, 309.5)",2,2,65964.0,57956.5,309.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.5
576,"(-241.5, -49.0)","(-407.0, 210.5)",2,1,65865.75,57549.5,-407.0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.5
577,"(-241.5, 440.5)","(-241.5, 309.5)",1,2,65965.25,57990.0,440.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.5
578,"(-407.0, 108.5)","(-407.0, -49.0)",1,1,65816.0,57583.0,-407.0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.5
579,"(210.5, 309.5)","(-241.5, 210.5)",1,1,66076.0,57793.5,210.5,309.5,210.5,99.0,260.0,0,1,0,2,0,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
580,"(-49.0, 0.0)","(108.5, 309.5)",2,1,66285.0,57902.0,108.5,0.0,-49.0,49.0,-24.5,0,0,0,0,1,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
581,"(-241.5, 108.5)","(-49.0, 0.0)",2,2,66260.5,57902.0,0.0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.5
582,"(440.5, 0.0)","(-305.5, 0.0)",1,2,66480.75,57902.0,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.5
583,"(-241.5, -49.0)","(-305.5, 309.5)",2,2,66482.75,58211.5,309.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.5
584,"(-305.5, 210.5)","(-407.0, 440.5)",2,1,66499.5,57804.5,-407.0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.5
585,"(-49.0, 440.5)","(309.5, 0.0)",1,1,66695.25,57755.5,-49.0,440.5,-49.0,489.5,195.75,1,0,0,1,1,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.5
586,"(-407.0, 440.5)","(-305.5, -49.0)",1,1,66712.0,57348.5,-407.0,440.5,-407.0,847.5,16.75,1,0,0,1,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.5
587,"(-241.5, 440.5)","(-305.5, 440.5)",1,2,66811.5,57789.0,440.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.5
588,"(210.5, 440.5)","(-305.5, 210.5)",1,1,67137.0,57999.5,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
589,"(-407.0, -241.5)","(-241.5, 0.0)",2,2,67016.25,57999.5,0.0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.5
590,"(-241.5, -49.0)","(-407.0, 210.5)",2,2,66918.0,58210.0,210.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.5
591,"(440.5, 0.0)","(-305.5, -241.5)",1,1,67138.25,58650.5,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.5
